timestamp,app_id,package_name,category,start_type,this_time_ms,total_time_ms,wait_time_ms,foreground_state,battery,charging,headphones,screen_on,time_bucket,weekend
2026-04-15 02:41:57,google_maps,com.google.android.apps.maps,utility,cold,2715,2912,2373,foreground,100,1,0,1,night,0
2026-04-15 03:27:02,amazon,com.amazon.mShop.android.shopping,commerce,cold,3067,3249,2690,foreground,100,1,0,1,night,0
2026-04-15 03:48:19,phonepe,com.phonepe.app,financial,cold,1867,1976,1657,foreground,100,1,0,1,night,0
2026-04-15 03:56:27,paytm,net.one97.paytm,financial,cold,2435,2562,2051,foreground,100,1,0,1,night,0
2026-04-15 04:36:38,samsung_health,com.sec.android.app.shealth,health,cold,2388,2457,2193,foreground,100,1,0,1,night,0
2026-04-15 04:39:36,instagram,com.instagram.android,social,cold,3652,3683,3112,foreground,100,1,0,1,night,0
2026-04-15 04:49:06,whatsapp,com.whatsapp,social,cold,2163,2320,1925,foreground,100,1,0,1,night,0
2026-04-15 05:05:50,youtube,com.google.android.youtube,media,cold,3678,3773,3334,foreground,100,1,0,1,morning,0
2026-04-15 05:36:31,spotify,com.spotify.music,media,cold,2793,2962,2709,foreground,100,1,0,1,morning,0
2026-04-15 05:40:14,netflix,com.netflix.mediaclient,media,cold,3661,3870,3368,foreground,100,1,0,1,morning,0
2026-04-15 06:20:37,gmail,com.google.android.gm,productivity,cold,1987,2034,1834,foreground,100,1,0,1,morning,0
2026-04-15 06:31:57,slack,com.Slack,productivity,cold,3907,4180,3524,foreground,100,1,0,1,morning,0
2026-04-15 06:39:18,chrome,com.android.chrome,utility,cold,1456,1528,1267,foreground,100,1,0,1,morning,0
2026-04-15 07:02:55,google_maps,com.google.android.apps.maps,utility,cold,2690,2982,2609,foreground,99.9,0,1,1,morning,0
2026-04-15 07:31:31,amazon,com.amazon.mShop.android.shopping,commerce,cold,2675,2675,2422,foreground,99.8,0,0,1,morning,0
2026-04-15 09:36:31,phonepe,com.phonepe.app,financial,cold,2167,2233,1810,foreground,99.8,0,0,1,morning,0
2026-04-15 09:48:50,paytm,net.one97.paytm,financial,cold,2342,2505,2023,foreground,99.7,0,0,1,morning,0
2026-04-15 10:08:51,samsung_health,com.sec.android.app.shealth,health,cold,2644,2763,2147,foreground,99.6,0,0,1,morning,0
2026-04-15 10:59:44,instagram,com.instagram.android,social,cold,2990,3178,2639,foreground,99.4,0,0,1,morning,0
2026-04-15 11:12:58,whatsapp,com.whatsapp,social,cold,2052,2249,1900,foreground,99.4,0,0,1,morning,0
2026-04-15 11:55:28,youtube,com.google.android.youtube,media,cold,3641,3954,3305,foreground,99.2,0,0,1,morning,0
2026-04-15 12:02:42,spotify,com.spotify.music,media,cold,2368,2383,1998,foreground,99.2,0,0,1,afternoon,0
2026-04-15 12:03:09,netflix,com.netflix.mediaclient,media,cold,4494,4736,4187,foreground,99.1,0,0,1,afternoon,0
2026-04-15 12:06:30,gmail,com.google.android.gm,productivity,cold,1856,1983,1595,foreground,99.0,0,0,1,afternoon,0
2026-04-15 12:16:27,slack,com.Slack,productivity,cold,2769,2787,2372,foreground,98.9,0,0,1,afternoon,0
2026-04-15 12:17:01,chrome,com.android.chrome,utility,cold,1383,1557,1136,foreground,98.9,0,0,1,afternoon,0
2026-04-15 12:40:13,google_maps,com.google.android.apps.maps,utility,cold,3473,3531,2942,foreground,98.8,0,0,1,afternoon,0
2026-04-15 13:03:54,amazon,com.amazon.mShop.android.shopping,commerce,cold,2670,2872,2424,foreground,98.6,0,0,1,afternoon,0
2026-04-15 14:05:44,phonepe,com.phonepe.app,financial,cold,2099,2162,1787,foreground,98.6,0,0,1,afternoon,0
2026-04-15 15:24:44,paytm,net.one97.paytm,financial,cold,2434,2464,2089,foreground,98.5,0,0,1,afternoon,0
2026-04-15 15:30:14,samsung_health,com.sec.android.app.shealth,health,cold,2639,2873,2252,foreground,98.4,0,0,1,afternoon,0
2026-04-15 15:40:16,instagram,com.instagram.android,social,cold,3609,3888,3079,foreground,98.3,0,0,1,afternoon,0
2026-04-15 15:42:00,whatsapp,com.whatsapp,social,cold,2253,2412,1874,foreground,98.2,0,0,1,afternoon,0
2026-04-15 15:45:45,youtube,com.google.android.youtube,media,cold,3046,3214,2403,foreground,98.1,0,0,1,afternoon,0
2026-04-15 16:08:10,spotify,com.spotify.music,media,cold,2462,2482,2318,foreground,98.0,0,0,1,afternoon,0
2026-04-15 16:12:23,netflix,com.netflix.mediaclient,media,cold,4642,4881,3913,foreground,97.9,0,0,1,afternoon,0
2026-04-15 16:28:22,gmail,com.google.android.gm,productivity,cold,2046,2160,1695,foreground,97.8,0,0,1,afternoon,0
2026-04-15 16:33:02,slack,com.Slack,productivity,cold,3408,3606,3043,foreground,97.7,0,0,1,afternoon,0
2026-04-15 16:35:24,chrome,com.android.chrome,utility,cold,975,988,841,foreground,97.6,0,0,1,afternoon,0
2026-04-15 17:38:10,google_maps,com.google.android.apps.maps,utility,cold,2861,3137,2775,foreground,97.5,0,1,1,evening,0
2026-04-15 17:48:15,amazon,com.amazon.mShop.android.shopping,commerce,cold,2579,2777,2102,foreground,97.4,0,0,1,evening,0
2026-04-15 18:08:58,phonepe,com.phonepe.app,financial,cold,1604,1703,1481,foreground,97.4,0,0,1,evening,0
2026-04-15 18:20:40,paytm,net.one97.paytm,financial,cold,1795,1948,1543,foreground,97.3,0,0,1,evening,0
2026-04-15 19:45:04,samsung_health,com.sec.android.app.shealth,health,cold,2750,2965,2312,foreground,97.2,0,1,1,evening,0
2026-04-15 19:56:26,instagram,com.instagram.android,social,cold,3216,3357,2605,foreground,97.0,0,0,1,evening,0
2026-04-15 21:15:59,whatsapp,com.whatsapp,social,cold,2528,2788,2072,foreground,96.9,0,0,1,evening,0
2026-04-15 21:22:32,youtube,com.google.android.youtube,media,cold,2698,2698,2257,foreground,96.8,0,1,1,evening,0
2026-04-15 21:28:15,spotify,com.spotify.music,media,cold,2606,2674,2261,foreground,96.7,0,0,1,evening,0
2026-04-15 23:21:34,netflix,com.netflix.mediaclient,media,cold,3702,3975,3516,foreground,97.1,1,0,1,night,0
2026-04-15 23:41:44,gmail,com.google.android.gm,productivity,cold,1559,1660,1415,foreground,97.8,1,1,1,night,0
2026-04-15 23:43:39,slack,com.Slack,productivity,cold,3114,3262,2852,foreground,98.4,1,0,1,night,0
2026-04-15 23:53:12,chrome,com.android.chrome,utility,cold,1223,1278,1003,foreground,99.2,1,1,1,night,0
2026-04-16 00:03:41,google_maps,com.google.android.apps.maps,utility,cold,2405,2684,2332,foreground,99.8,1,0,1,night,0
2026-04-16 00:07:57,amazon,com.amazon.mShop.android.shopping,commerce,cold,2655,2833,2396,foreground,100,1,0,1,night,0
2026-04-16 00:13:51,phonepe,com.phonepe.app,financial,cold,2126,2366,1942,foreground,100,1,0,1,night,0
2026-04-16 00:41:21,paytm,net.one97.paytm,financial,cold,2205,2384,1953,foreground,100,1,0,1,night,0
2026-04-16 01:45:49,samsung_health,com.sec.android.app.shealth,health,cold,2435,2519,2182,foreground,100,1,0,1,night,0
2026-04-16 01:51:57,instagram,com.instagram.android,social,cold,3043,3177,2487,foreground,100,1,0,1,night,0
2026-04-16 01:56:15,whatsapp,com.whatsapp,social,cold,2059,2164,1641,foreground,100,1,0,1,night,0
2026-04-16 02:46:32,youtube,com.google.android.youtube,media,cold,2937,3142,2573,foreground,100,1,0,1,night,0
2026-04-16 03:15:28,spotify,com.spotify.music,media,cold,2601,2858,2235,foreground,100,1,0,1,night,0
2026-04-16 03:18:08,netflix,com.netflix.mediaclient,media,cold,3339,3412,3028,foreground,100,1,0,1,night,0
2026-04-16 03:28:23,gmail,com.google.android.gm,productivity,cold,1702,1830,1640,foreground,100,1,0,1,night,0
2026-04-16 03:52:02,slack,com.Slack,productivity,cold,3231,3498,2753,foreground,100,1,0,1,night,0
2026-04-16 03:56:49,chrome,com.android.chrome,utility,cold,1464,1500,1378,foreground,100,1,0,1,night,0
2026-04-16 03:57:09,google_maps,com.google.android.apps.maps,utility,cold,3601,3868,3139,foreground,100,1,0,1,night,0
2026-04-16 04:26:15,amazon,com.amazon.mShop.android.shopping,commerce,cold,2278,2509,1873,foreground,100,1,0,1,night,0
2026-04-16 04:34:28,phonepe,com.phonepe.app,financial,cold,2065,2174,2003,foreground,100,1,0,1,night,0
2026-04-16 04:37:20,paytm,net.one97.paytm,financial,cold,1559,1559,1512,foreground,100,1,0,1,night,0
2026-04-16 04:49:38,samsung_health,com.sec.android.app.shealth,health,cold,2289,2454,2220,foreground,100,1,0,1,night,0
2026-04-16 05:05:15,instagram,com.instagram.android,social,cold,2766,2766,2380,foreground,100,1,0,1,morning,0
2026-04-16 05:18:09,whatsapp,com.whatsapp,social,cold,1794,1864,1640,foreground,100,1,0,1,morning,0
2026-04-16 05:44:03,youtube,com.google.android.youtube,media,cold,3832,4137,3392,foreground,100,1,0,1,morning,0
2026-04-16 06:29:23,spotify,com.spotify.music,media,cold,2668,2800,2268,foreground,100,1,0,1,morning,0
2026-04-16 06:57:38,netflix,com.netflix.mediaclient,media,cold,3976,4255,3428,foreground,100,1,0,1,morning,0
2026-04-16 07:04:42,gmail,com.google.android.gm,productivity,cold,1709,1836,1475,foreground,99.9,0,1,1,morning,0
2026-04-16 08:49:38,slack,com.Slack,productivity,cold,3386,3662,2810,foreground,99.7,0,0,1,morning,0
2026-04-16 09:29:13,chrome,com.android.chrome,utility,cold,742,840,639,foreground,99.6,0,0,1,morning,0
2026-04-16 09:37:09,google_maps,com.google.android.apps.maps,utility,cold,2624,2687,2073,foreground,99.5,0,0,1,morning,0
2026-04-16 09:57:17,amazon,com.amazon.mShop.android.shopping,commerce,cold,3028,3195,2683,foreground,99.4,0,0,1,morning,0
2026-04-16 10:09:41,phonepe,com.phonepe.app,financial,cold,2278,2379,2177,foreground,99.3,0,0,1,morning,0
2026-04-16 10:15:10,paytm,net.one97.paytm,financial,cold,2314,2414,1940,foreground,99.2,0,0,1,morning,0
2026-04-16 10:38:56,samsung_health,com.sec.android.app.shealth,health,cold,2839,3047,2600,foreground,99.2,0,0,1,morning,0
2026-04-16 10:55:51,instagram,com.instagram.android,social,cold,3315,3363,3119,foreground,99.0,0,0,1,morning,0
2026-04-16 11:00:05,whatsapp,com.whatsapp,social,cold,2568,2667,2265,foreground,99.0,0,0,1,morning,0
2026-04-16 11:00:50,youtube,com.google.android.youtube,media,cold,3167,3389,2674,foreground,98.9,0,0,1,morning,0
2026-04-16 11:26:01,spotify,com.spotify.music,media,cold,2960,3243,2594,foreground,98.8,0,0,1,morning,0
2026-04-16 12:11:39,netflix,com.netflix.mediaclient,media,cold,4435,4828,3937,foreground,98.8,0,0,1,afternoon,0
2026-04-16 12:40:52,gmail,com.google.android.gm,productivity,cold,1663,1730,1531,foreground,98.6,0,0,1,afternoon,0
2026-04-16 13:28:13,slack,com.Slack,productivity,cold,3286,3398,2848,foreground,98.5,0,0,1,afternoon,0
2026-04-16 13:39:35,chrome,com.android.chrome,utility,cold,1233,1272,1115,foreground,98.4,0,0,1,afternoon,0
2026-04-16 14:26:25,google_maps,com.google.android.apps.maps,utility,cold,2674,2923,2536,foreground,98.2,0,0,1,afternoon,0
2026-04-16 14:47:25,amazon,com.amazon.mShop.android.shopping,commerce,cold,2681,2735,2409,foreground,98.1,0,0,1,afternoon,0
2026-04-16 14:58:51,phonepe,com.phonepe.app,financial,cold,1688,1804,1341,foreground,98.0,0,0,1,afternoon,0
2026-04-16 15:41:29,paytm,net.one97.paytm,financial,cold,2096,2138,1876,foreground,97.9,0,0,1,afternoon,0
2026-04-16 15:54:06,samsung_health,com.sec.android.app.shealth,health,cold,2534,2682,2380,foreground,97.8,0,0,1,afternoon,0
2026-04-16 16:10:45,instagram,com.instagram.android,social,cold,3191,3377,3019,foreground,97.7,0,0,1,afternoon,0
2026-04-16 16:12:13,whatsapp,com.whatsapp,social,cold,1889,2001,1773,foreground,97.6,0,0,1,afternoon,0
2026-04-16 16:14:35,youtube,com.google.android.youtube,media,cold,2837,3054,2591,foreground,97.4,0,0,1,afternoon,0
2026-04-16 16:41:16,spotify,com.spotify.music,media,cold,2594,2746,2328,foreground,97.3,0,0,1,afternoon,0
2026-04-16 17:02:51,netflix,com.netflix.mediaclient,media,cold,3315,3325,2963,foreground,97.3,0,0,1,evening,0
2026-04-16 17:03:20,gmail,com.google.android.gm,productivity,cold,1379,1468,1235,foreground,97.2,0,0,1,evening,0
2026-04-16 17:31:04,slack,com.Slack,productivity,cold,2691,2910,2331,foreground,97.2,0,0,1,evening,0
2026-04-16 17:56:19,chrome,com.android.chrome,utility,cold,1538,1679,1290,foreground,97.0,0,0,1,evening,0
2026-04-16 18:10:24,google_maps,com.google.android.apps.maps,utility,cold,2955,3132,2588,foreground,96.9,0,0,1,evening,0
2026-04-16 18:11:37,amazon,com.amazon.mShop.android.shopping,commerce,cold,3090,3291,2827,foreground,96.8,0,0,1,evening,0
2026-04-16 18:45:22,phonepe,com.phonepe.app,financial,cold,2273,2352,2105,foreground,96.7,0,0,1,evening,0
2026-04-16 19:20:24,paytm,net.one97.paytm,financial,cold,2458,2596,2384,foreground,96.6,0,0,1,evening,0
2026-04-16 20:23:31,samsung_health,com.sec.android.app.shealth,health,cold,2399,2678,2049,foreground,96.5,0,0,1,evening,0
2026-04-16 20:57:17,instagram,com.instagram.android,social,cold,3257,3521,2820,foreground,96.4,0,0,1,evening,0
2026-04-16 21:18:15,whatsapp,com.whatsapp,social,cold,2353,2478,2083,foreground,96.3,0,0,1,evening,0
2026-04-16 21:25:25,youtube,com.google.android.youtube,media,cold,3527,3729,3109,foreground,96.1,0,0,1,evening,0
2026-04-16 21:26:23,spotify,com.spotify.music,media,cold,2664,2857,2121,foreground,96.1,0,1,1,evening,0
2026-04-16 22:12:27,netflix,com.netflix.mediaclient,media,cold,3275,3598,3176,foreground,96.0,0,0,1,night,0
2026-04-16 22:54:01,gmail,com.google.android.gm,productivity,cold,1791,1933,1737,foreground,95.9,0,1,1,night,0
2026-04-16 23:13:50,slack,com.Slack,productivity,cold,3493,3789,2837,foreground,96.8,1,0,1,night,0
2026-04-16 23:23:25,chrome,com.android.chrome,utility,cold,1509,1703,1317,foreground,97.4,1,1,1,night,0
2026-04-16 23:27:52,google_maps,com.google.android.apps.maps,utility,cold,2551,2780,2263,foreground,98.1,1,1,1,night,0
2026-04-16 23:32:57,amazon,com.amazon.mShop.android.shopping,commerce,cold,3127,3512,2803,foreground,99.0,1,0,1,night,0
2026-04-16 23:35:02,phonepe,com.phonepe.app,financial,cold,2547,2686,2078,foreground,99.7,1,1,1,night,0
2026-04-17 00:23:22,paytm,net.one97.paytm,financial,cold,2235,2413,1798,foreground,100,1,0,1,night,0
2026-04-17 00:42:32,samsung_health,com.sec.android.app.shealth,health,cold,2285,2326,1998,foreground,100,1,0,1,night,0
2026-04-17 00:44:15,instagram,com.instagram.android,social,cold,2961,3205,2580,foreground,100,1,0,1,night,0
2026-04-17 01:57:16,whatsapp,com.whatsapp,social,cold,2238,2405,2139,foreground,100,1,0,1,night,0
2026-04-17 02:19:15,youtube,com.google.android.youtube,media,cold,3186,3342,2727,foreground,100,1,0,1,night,0
2026-04-17 02:48:04,spotify,com.spotify.music,media,cold,2179,2408,1940,foreground,100,1,0,1,night,0
2026-04-17 03:39:41,netflix,com.netflix.mediaclient,media,cold,4067,4423,3687,foreground,100,1,0,1,night,0
2026-04-17 03:54:13,gmail,com.google.android.gm,productivity,cold,1516,1644,1366,foreground,100,1,0,1,night,0
2026-04-17 05:05:15,slack,com.Slack,productivity,cold,3566,3668,3187,foreground,100,1,0,1,morning,0
2026-04-17 05:14:10,chrome,com.android.chrome,utility,cold,1148,1186,919,foreground,100,1,0,1,morning,0
2026-04-17 05:54:46,google_maps,com.google.android.apps.maps,utility,cold,3023,3449,2529,foreground,100,1,0,1,morning,0
2026-04-17 06:59:50,amazon,com.amazon.mShop.android.shopping,commerce,cold,2803,2999,2511,foreground,100,1,0,1,morning,0
2026-04-17 07:11:23,phonepe,com.phonepe.app,financial,cold,1880,2062,1611,foreground,99.9,0,1,1,morning,0
2026-04-17 07:15:54,paytm,net.one97.paytm,financial,cold,2289,2457,1960,foreground,99.9,0,1,1,morning,0
2026-04-17 07:28:48,samsung_health,com.sec.android.app.shealth,health,cold,2460,2547,2269,foreground,99.8,0,0,1,morning,0
2026-04-17 07:34:51,instagram,com.instagram.android,social,cold,3283,3347,3018,foreground,99.7,0,0,1,morning,0
2026-04-17 07:35:14,whatsapp,com.whatsapp,social,cold,2163,2247,2098,foreground,99.7,0,0,1,morning,0
2026-04-17 07:41:25,youtube,com.google.android.youtube,media,cold,3475,3769,3200,foreground,99.6,0,0,1,morning,0
2026-04-17 08:32:17,spotify,com.spotify.music,media,cold,2568,2671,2415,foreground,99.5,0,0,1,morning,0
2026-04-17 08:48:47,netflix,com.netflix.mediaclient,media,cold,3501,3720,3112,foreground,99.4,0,0,1,morning,0
2026-04-17 09:11:50,gmail,com.google.android.gm,productivity,cold,1822,1935,1583,foreground,99.3,0,0,1,morning,0
2026-04-17 09:36:37,slack,com.Slack,productivity,cold,3006,3043,2833,foreground,99.2,0,0,1,morning,0
2026-04-17 10:17:26,chrome,com.android.chrome,utility,cold,1328,1347,1146,foreground,99.1,0,0,1,morning,0
2026-04-17 10:24:23,google_maps,com.google.android.apps.maps,utility,cold,2714,2904,2340,foreground,99.1,0,0,1,morning,0
2026-04-17 10:45:52,amazon,com.amazon.mShop.android.shopping,commerce,cold,2871,3022,2591,foreground,98.9,0,0,1,morning,0
2026-04-17 11:04:52,phonepe,com.phonepe.app,financial,cold,2287,2406,1826,foreground,98.8,0,0,1,morning,0
2026-04-17 11:29:40,paytm,net.one97.paytm,financial,cold,2333,2497,2182,foreground,98.7,0,0,1,morning,0
2026-04-17 11:35:30,samsung_health,com.sec.android.app.shealth,health,cold,2641,2831,2421,foreground,98.6,0,0,1,morning,0
2026-04-17 11:57:08,instagram,com.instagram.android,social,cold,3009,3214,2593,foreground,98.5,0,0,1,morning,0
2026-04-17 12:08:14,whatsapp,com.whatsapp,social,cold,2467,2620,2220,foreground,98.4,0,0,1,afternoon,0
2026-04-17 12:59:37,youtube,com.google.android.youtube,media,cold,3261,3467,2828,foreground,98.3,0,0,1,afternoon,0
2026-04-17 13:22:37,spotify,com.spotify.music,media,cold,2522,2660,2108,foreground,98.2,0,0,1,afternoon,0
2026-04-17 13:48:42,netflix,com.netflix.mediaclient,media,cold,3700,3700,3378,foreground,98.0,0,0,1,afternoon,0
2026-04-17 13:54:22,gmail,com.google.android.gm,productivity,cold,1644,1674,1460,foreground,97.8,0,0,1,afternoon,0
2026-04-17 14:42:10,slack,com.Slack,productivity,cold,2595,2916,1974,foreground,97.7,0,0,1,afternoon,0
2026-04-17 15:03:12,chrome,com.android.chrome,utility,cold,1144,1192,936,foreground,97.6,0,0,1,afternoon,0
2026-04-17 15:43:52,google_maps,com.google.android.apps.maps,utility,cold,2998,3152,2541,foreground,97.6,0,0,1,afternoon,0
2026-04-17 16:03:23,amazon,com.amazon.mShop.android.shopping,commerce,cold,2429,2447,2080,foreground,97.5,0,0,1,afternoon,0
2026-04-17 16:17:19,phonepe,com.phonepe.app,financial,cold,2380,2515,2093,foreground,97.3,0,0,1,afternoon,0
2026-04-17 17:04:40,paytm,net.one97.paytm,financial,cold,2650,2782,2441,foreground,97.2,0,1,1,evening,0
2026-04-17 17:35:49,samsung_health,com.sec.android.app.shealth,health,cold,2092,2205,1868,foreground,97.2,0,0,1,evening,0
2026-04-17 19:33:58,instagram,com.instagram.android,social,cold,3267,3553,2952,foreground,97.1,0,1,1,evening,0
2026-04-17 20:12:31,whatsapp,com.whatsapp,social,cold,1827,1945,1586,foreground,97.0,0,0,1,evening,0
2026-04-17 20:21:25,youtube,com.google.android.youtube,media,cold,3460,3763,3014,foreground,96.9,0,1,1,evening,0
2026-04-17 21:13:35,spotify,com.spotify.music,media,cold,2197,2370,1942,foreground,96.8,0,1,1,evening,0
2026-04-17 22:37:32,netflix,com.netflix.mediaclient,media,cold,4108,4424,3462,foreground,96.7,0,0,1,night,0
2026-04-17 22:41:10,gmail,com.google.android.gm,productivity,cold,1246,1274,992,foreground,96.6,0,0,1,night,0
2026-04-17 22:56:22,slack,com.Slack,productivity,cold,2831,3057,2746,foreground,96.5,0,0,1,night,0
2026-04-17 23:04:08,chrome,com.android.chrome,utility,cold,1471,1513,1342,foreground,97.1,1,1,1,night,0
2026-04-18 00:13:55,google_maps,com.google.android.apps.maps,utility,cold,3307,3556,2833,foreground,97.9,1,0,1,night,1
2026-04-18 00:19:21,amazon,com.amazon.mShop.android.shopping,commerce,cold,2844,2844,2606,foreground,98.7,1,0,1,night,1
2026-04-18 00:31:13,phonepe,com.phonepe.app,financial,cold,2005,2228,1806,foreground,99.2,1,0,1,night,1
2026-04-18 00:41:32,paytm,net.one97.paytm,financial,cold,1844,1926,1719,foreground,99.5,1,0,1,night,1
2026-04-18 01:08:40,samsung_health,com.sec.android.app.shealth,health,cold,1940,2012,1792,foreground,99.9,1,0,1,night,1
2026-04-18 01:14:30,instagram,com.instagram.android,social,cold,2311,2377,2090,foreground,100,1,0,1,night,1
2026-04-18 02:37:01,whatsapp,com.whatsapp,social,cold,2129,2257,1837,foreground,100,1,0,1,night,1
2026-04-18 02:45:59,youtube,com.google.android.youtube,media,cold,3786,4052,3176,foreground,100,1,0,1,night,1
2026-04-18 03:01:35,spotify,com.spotify.music,media,cold,2615,2779,2243,foreground,100,1,0,1,night,1
2026-04-18 03:52:17,netflix,com.netflix.mediaclient,media,cold,4778,4900,4059,foreground,100,1,0,1,night,1
2026-04-18 04:32:59,gmail,com.google.android.gm,productivity,cold,1733,1815,1638,foreground,100,1,0,1,night,1
2026-04-18 06:12:30,slack,com.Slack,productivity,cold,3416,3624,2936,foreground,100,1,0,1,morning,1
2026-04-18 06:32:12,chrome,com.android.chrome,utility,cold,1297,1350,1071,foreground,100,1,0,1,morning,1
2026-04-18 07:59:08,google_maps,com.google.android.apps.maps,utility,cold,3302,3426,3078,foreground,99.9,0,0,1,morning,1
2026-04-18 08:30:08,amazon,com.amazon.mShop.android.shopping,commerce,cold,2733,2785,2651,foreground,99.8,0,1,1,morning,1
2026-04-18 08:33:00,phonepe,com.phonepe.app,financial,cold,1774,1875,1583,foreground,99.7,0,1,1,morning,1
2026-04-18 09:02:00,paytm,net.one97.paytm,financial,cold,1664,1735,1614,foreground,99.6,0,0,1,morning,1
2026-04-18 10:25:34,samsung_health,com.sec.android.app.shealth,health,cold,2107,2243,1892,foreground,99.5,0,0,1,morning,1
2026-04-18 10:39:54,instagram,com.instagram.android,social,cold,2862,3032,2541,foreground,99.4,0,0,1,morning,1
2026-04-18 10:53:12,whatsapp,com.whatsapp,social,cold,2485,2492,2291,foreground,99.3,0,0,1,morning,1
2026-04-18 11:43:58,youtube,com.google.android.youtube,media,cold,3842,4019,3467,foreground,99.3,0,0,1,morning,1
2026-04-18 11:59:19,spotify,com.spotify.music,media,cold,2855,2867,2537,foreground,99.2,0,0,1,morning,1
2026-04-18 12:35:57,netflix,com.netflix.mediaclient,media,cold,4926,5190,4324,foreground,99.1,0,0,1,afternoon,1
2026-04-18 12:38:22,gmail,com.google.android.gm,productivity,cold,1653,1699,1444,foreground,99.0,0,0,1,afternoon,1
2026-04-18 13:01:47,slack,com.Slack,productivity,cold,3040,3088,2793,foreground,98.9,0,0,1,afternoon,1
2026-04-18 13:02:45,chrome,com.android.chrome,utility,cold,1246,1315,1111,foreground,98.9,0,0,1,afternoon,1
2026-04-18 13:07:22,google_maps,com.google.android.apps.maps,utility,cold,3446,3618,3306,foreground,98.7,0,0,1,afternoon,1
2026-04-18 13:08:38,amazon,com.amazon.mShop.android.shopping,commerce,cold,2945,2945,2375,foreground,98.7,0,0,1,afternoon,1
2026-04-18 14:06:02,phonepe,com.phonepe.app,financial,cold,2085,2238,1884,foreground,98.6,0,0,1,afternoon,1
2026-04-18 14:27:19,paytm,net.one97.paytm,financial,cold,1959,2082,1627,foreground,98.5,0,0,1,afternoon,1
2026-04-18 14:56:13,samsung_health,com.sec.android.app.shealth,health,cold,2416,2551,2216,foreground,98.5,0,0,1,afternoon,1
2026-04-18 15:02:43,instagram,com.instagram.android,social,cold,3223,3470,2781,foreground,98.4,0,0,1,afternoon,1
2026-04-18 15:17:28,whatsapp,com.whatsapp,social,cold,1524,1610,1331,foreground,98.3,0,0,1,afternoon,1
2026-04-18 16:18:55,youtube,com.google.android.youtube,media,cold,2855,2974,2323,foreground,98.2,0,0,1,afternoon,1
2026-04-18 16:45:18,spotify,com.spotify.music,media,cold,2733,2871,2376,foreground,98.1,0,0,1,afternoon,1
2026-04-18 16:53:22,netflix,com.netflix.mediaclient,media,cold,4095,4232,3946,foreground,98.1,0,0,1,afternoon,1
2026-04-18 17:00:30,gmail,com.google.android.gm,productivity,cold,1690,1771,1430,foreground,97.9,0,0,1,evening,1
2026-04-18 17:02:45,slack,com.Slack,productivity,cold,2960,2960,2730,foreground,97.8,0,0,1,evening,1
2026-04-18 17:39:09,chrome,com.android.chrome,utility,cold,951,988,781,foreground,97.7,0,0,1,evening,1
2026-04-18 18:16:45,google_maps,com.google.android.apps.maps,utility,cold,3363,3518,2980,foreground,97.6,0,0,1,evening,1
2026-04-18 18:19:22,amazon,com.amazon.mShop.android.shopping,commerce,cold,3210,3353,2750,foreground,97.5,0,1,1,evening,1
2026-04-18 18:20:26,phonepe,com.phonepe.app,financial,cold,1782,1895,1554,foreground,97.4,0,1,1,evening,1
2026-04-18 18:33:55,paytm,net.one97.paytm,financial,cold,1933,1933,1821,foreground,97.3,0,0,1,evening,1
2026-04-18 18:40:20,samsung_health,com.sec.android.app.shealth,health,cold,2825,3138,2558,foreground,97.2,0,0,1,evening,1
2026-04-18 19:13:21,instagram,com.instagram.android,social,cold,3215,3459,2614,foreground,97.2,0,1,1,evening,1
2026-04-18 20:17:28,whatsapp,com.whatsapp,social,cold,2197,2300,1768,foreground,97.1,0,1,1,evening,1
2026-04-18 20:59:43,youtube,com.google.android.youtube,media,cold,3299,3526,3138,foreground,97.0,0,0,1,evening,1
2026-04-18 21:14:38,spotify,com.spotify.music,media,cold,2096,2129,1751,foreground,96.9,0,1,1,evening,1
2026-04-18 21:57:39,netflix,com.netflix.mediaclient,media,cold,4212,4411,3911,foreground,96.8,0,1,1,evening,1
2026-04-18 22:00:57,gmail,com.google.android.gm,productivity,cold,1849,1897,1743,foreground,96.7,0,0,1,night,1
2026-04-18 22:33:36,slack,com.Slack,productivity,cold,3223,3429,2870,foreground,96.5,0,0,1,night,1
2026-04-18 23:25:09,chrome,com.android.chrome,utility,cold,1077,1189,878,foreground,97.2,1,0,1,night,1
2026-04-18 23:42:27,google_maps,com.google.android.apps.maps,utility,cold,3035,3229,2740,foreground,97.8,1,0,1,night,1
2026-04-18 23:54:05,amazon,com.amazon.mShop.android.shopping,commerce,cold,3064,3394,2873,foreground,98.5,1,0,1,night,1
2026-04-19 00:16:29,phonepe,com.phonepe.app,financial,cold,1731,1869,1614,foreground,99.2,1,0,1,night,1
2026-04-19 00:36:51,paytm,net.one97.paytm,financial,cold,2168,2368,1958,foreground,100.0,1,0,1,night,1
2026-04-19 00:37:38,samsung_health,com.sec.android.app.shealth,health,cold,2105,2267,1991,foreground,100,1,0,1,night,1
2026-04-19 00:47:35,instagram,com.instagram.android,social,cold,2526,2775,2013,foreground,100,1,0,1,night,1
2026-04-19 00:47:50,whatsapp,com.whatsapp,social,cold,2325,2499,2014,foreground,100,1,0,1,night,1
2026-04-19 00:59:36,youtube,com.google.android.youtube,media,cold,3988,4089,3579,foreground,100,1,0,1,night,1
